"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","LEAVES_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","LETTER","COLOR","POP_ID","SLA","SRL","RMR","RALAR"
"271","PAMU_UTSW_CP_1_H1_G",3.7203,0.0731,0.2295,0.1964,0.001,NA,0.0476,NA,0.0253,0.0729,NA,"7/27/19","A9","G","8/7/19","8/7/19",1,1.2,1,2,0.0031,0.0022,0.0016,5e-04,NA,NA,0.0012,5e-04,0.001,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","1","H1","G","PAMU_UTSW_CP",NA,372.03,NA,0.500684931506849
"272","PAMU_UTSW_CP_1_H1_O",3.1503,0.0664,0.2087,0.2109,0.001,NA,NA,NA,0.0969,0.0969,NA,"","","O","","8/7/19",1,1.2,NA,2,0.0053,0.0037,NA,NA,NA,NA,0.0017,NA,0.0014,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","1","H1","O","PAMU_UTSW_CP",NA,315.03,NA,0.406613594611145
"273","PAMU_UTSW_CP_2_H4_O",3666.4446,130.3708,409.5719,0.667,3.695,NA,NA,6.8977,NA,6.8977,6.8977,"7/27/19","B9","O","8/7/19","10/19/19",4,9.9,1,25,8.6002,3.9621,0.0086,0.0011,3.9078,0.7352,0.1252,0.026,4.3901,0.3828,0.2596,0.2622,0.0533,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","2","H4","O","PAMU_UTSW_CP",129.412757973734,95.7796394984326,0.326816357892939,NA
"274","PAMU_UTSW_CP_3_H3_G",112.9938,2.3943,7.5218,0.2119,0.04,NA,0.2825,NA,1.6109,1.8934,NA,"7/27/19","C3","G","8/10/19","9/7/19",3,3.2,5,2,0.084,0.0408,0.0058,7e-04,0.0333,0.0044,0.0023,3e-04,0.0391,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","3","H3","G","PAMU_UTSW_CP",366.113636363636,451.9752,0.36231884057971,0.558411269445157
"275","PAMU_UTSW_CP_4_H2_G",15.9106,0.3291,1.0339,0.2069,0.005,NA,0.1513,NA,0.236,0.3873,NA,"7/27/19","D3","G","8/18/19","8/12/19",2,2.3,2,2,0.0145,0.0082,0.0022,NA,0.0032,0.00023,0.0016,0.0016,0.0055,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","4","H2","G","PAMU_UTSW_CP",1026.08695652174,795.53,0.465116279069767,0.459380234505863
"276","PAMU_UTSW_CP_4_H2_O",16.4671,0.4044,1.2704,0.2456,0.008,NA,0.0983,NA,0.0882,0.1865,NA,"","D10","O","","8/21/19",2,1.7,2,2,0.0112,0.0059,0.0027,6e-04,0.0014,NA,0.0013,4e-04,0.0065,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","4","H2","O","PAMU_UTSW_CP",NA,274.451666666667,NA,0.684379759688611
"277","PAMU_UTSW_CP_5_H1_G",4.1802,0.1046,0.3286,0.2502,0.002,NA,0.0546,NA,NA,0.0546,NA,"8/1/19","A6","G","","8/11/19",1,0.8,NA,2,0.003,0.0017,0.0038,8e-04,NA,NA,0.0016,0.0016,0.0013,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","5","H1","G","PAMU_UTSW_CP",NA,418.02,NA,0.657035175879397
"278","PAMU_UTSW_CP_5_H1_O",7.8338,0.2074,0.6517,0.2648,0.004,NA,0.1408,NA,NA,0.1408,NA,"8/1/19","C5","O","","8/11/19",1,1.3,NA,2,0.0084,0.0046,0.002,8e-04,NA,NA,0.0015,NA,0.0026,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","5","H1","O","PAMU_UTSW_CP",NA,391.69,NA,0.595634692705342
"279","PAMU_UTSW_CP_7_H3_G",31.7928,0.7374,2.3166,0.2319,0.013,NA,NA,NA,0.2683,0.2683,NA,"8/1/19","B10","G","8/16/19","9/12/19",3,2.1,4,2,0.0209,0.0079,0.0013,NA,0.0053,3e-04,NA,NA,0.0117,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","7","H3","G","PAMU_UTSW_CP",894.333333333333,454.182857142857,0.7,0.73322064233867
"280","PAMU_UTSW_CP_8_H4_O",123.1163,3.9777,12.4963,0.3231,0.101,NA,NA,NA,9.8774,9.8774,NA,"8/1/19","","O","8/28/19","10/31/19",4,5.8,10,NA,0.4828,0.3408,NA,NA,0.3539,0.0374,NA,NA,0.1215,0.0085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","8","H4","O","PAMU_UTSW_CP",264.101604278075,144.842705882353,0.185185185185185,0.287092839459838
"281","PAMU_UTSW_CP_10_H3_G",4.5568,0.1375,0.4319,0.3017,0.003,NA,NA,NA,0.5191,0.5191,NA,"8/7/19","B5","G","8/18/19","9/18/19",3,2.1,4,2,0.0191,0.0116,7e-04,NA,0.01,1e-04,0.0011,NA,0.0032,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","10","H3","G","PAMU_UTSW_CP",NA,455.68,0.5,0.209412123058178
"282","PAMU_UTSW_CP_13_H4_O",123.1241,3.8151,11.9855,0.3099,0.093,NA,NA,NA,8.6456,8.6456,NA,"8/10/19","A2","O","8/22/19","11/6/19",4,4.9,9,NA,0.3741,0.2561,NA,NA,0.3286,0.0303,NA,NA,0.1148,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003975,"PAMU","UTSW","CP","13","H4","O","PAMU_UTSW_CP",285.333333333333,186.551666666667,0.178861788617886,0.306170600367556
"283","PLPA_AZC_TC_2_H1_G",27.7342,0.9482,2.9789,0.3419,0.025,NA,NA,NA,0.9867,0.9867,NA,"8/15/18","A8","G","8/23/18","8/25/18",1,4.8,2,2,0.0357,0.0179,NA,NA,0.0192,0.0018,NA,NA,0.0136,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","2","H1","G","PLPA_AZC_TC",548.166666666667,346.6775,0.307692307692308,0.490051165434906
"284","PLPA_AZC_TC_2_H1_O",26.8576,0.8731,2.7429,0.3251,0.022,NA,NA,NA,0.5296,0.5296,NA,"8/15/18","A9","O","8/23/18","8/25/18",1,3.5,2,2,0.0232,0.0098,NA,NA,NA,0.0011,NA,NA,0.0124,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","2","H1","O","PLPA_AZC_TC",481.454545454545,268.576,0.476190476190476,0.6224424324517
"285","PLPA_AZC_TC_3_H1_G",15.791,0.6055,1.9022,0.3834,0.018,NA,NA,NA,0.5012,0.5012,NA,"8/15/18","B1","G","8/23/18","8/25/18",1,2.2,1,2,0.0196,0.0098,NA,NA,0.0113,4e-04,NA,NA,0.0085,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maybe a mix-up between cones 3 and 1? See datasheet",0.00162,"PLPA","AZC","TC","3","H1","G","PLPA_AZC_TC",1253,526.366666666667,0.428571428571429,0.547122074636306
"286","PLPA_AZC_TC_3_H1_O",26.8939,0.8711,2.7367,0.3239,0.022,NA,NA,NA,0.9651,0.9651,NA,"8/15/18","B2","O","8/23/18","8/25/18",1,3.2,1,2,0.0373,0.0203,NA,NA,0.0114,0.0011,NA,NA,0.0126,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maybe a mix-up between cones 3 and 1? See datasheet",0.00162,"PLPA","AZC","TC","3","H1","O","PLPA_AZC_TC",877.363636363636,268.939,0.476190476190476,0.474403659732055
"287","PLPA_AZC_TC_4_H2_O",67.5469,2.1452,6.7395,0.3176,0.054,NA,NA,NA,4.1634,4.1634,NA,"8/15/18","B6","O","8/23/18","9/10/18",2,10.4,5,1,0.1519,0.1179,0.0103,0.0013,0.0914,0.0087,0.0037,2e-04,0.0251,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","4","H2","O","PLPA_AZC_TC",478.551724137931,519.591538461538,0.13,0.340043749801858
"288","PLPA_AZC_TC_5_H3_G",384.0901,12.8094,40.2418,0.3335,0.336,NA,NA,2.2416,13.5173,15.7589,2.2416,"8/15/18","B8","G","8/23/18","9/26/18",3,13.5,10,2,0.878,0.5544,NA,NA,0.5523,0.0711,NA,NA,0.1825,0.0161,0.09,0.0935,0.0104,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","5","H3","G","PLPA_AZC_TC",215.538461538462,238.565279503106,0.164959016393443,0.448378097401665
"289","PLPA_AZC_TC_6_H4_G",11311.7841,267.6954,840.9898,1.206,5.059,NA,NA,30.9625,NA,30.9625,NA,"8/15/18","B11","G","8/23/18","11/8/18",4,15.8,NA,NA,17.116,10.0125,NA,NA,10.1236,1.2496,NA,NA,4.4409,0.427,0.1063,0.1097,0.0145,0.0788,0.084,0.0095,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","6","H4","G","PLPA_AZC_TC",1290.10416666667,264.912976580796,0.251087851346584,NA
"290","PLPA_AZC_TC_7_H2_O",106.0185,3.3014,10.3715,0.3114,0.081,NA,NA,NA,4.6144,4.6144,NA,"8/15/18","C7","O","8/23/18","9/10/18",2,8,5,2,0.1472,0.1114,0.0064,NA,0.0996,0.0089,0.0034,1e-04,0.0345,0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","7","H2","O","PLPA_AZC_TC",518.47191011236,504.85,0.190909090909091,0.417064604967281
"291","PLPA_AZC_TC_8_H3_G",322.7,10.7314,33.7138,0.3326,0.28,NA,NA,2.6005,9.1457,11.7462,2.6005,"8/15/18","C9","G","8/23/18","9/26/18",3,10.8,7,2,0.5674,0.329,NA,NA,0.4216,0.0473,NA,NA,0.1373,0.0158,0.072,0.0825,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","8","H3","G","PLPA_AZC_TC",265.357142857143,204.240506329114,0.216735253772291,0.477426415631562
"292","PLPA_AZC_TC_9_H4_O",4152.4147,100.8568,316.8511,0.2429,1.924,NA,NA,29.6336,NA,29.6336,NA,"8/15/18","D7","O","8/23/18","11/7/18",4,14.6,102,NA,7.2985,4.8547,NA,NA,4.7661,0.551,NA,NA,NA,0.1069,0.1007,0.096,0.0141,0.0521,0.0528,0.0059,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","9","H4","O","PLPA_AZC_TC",1481.68,388.439167446211,0.157692875055318,NA
"293","PLPA_AZC_TC_10_H2_G",28.2615,0.8481,2.6643,0.3001,0.02,NA,NA,NA,1.5734,1.5734,NA,"9/28/18","E7","G","10/5/18","10/23/18",2,4,3,2,0.0292,0.0211,NA,NA,0.0092,0.0026,0.0022,NA,0.0094,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extra roots fresh = 0.0514, extra roots dry = 0.0026",0.00162,"PLPA","AZC","TC","10","H2","G","PLPA_AZC_TC",605.153846153846,314.016666666667,0.257142857142857,0.350237456122238
"294","PLPA_AZC_TC_10_H2_O",118.2745,3.9595,12.439,0.6359,0.104,NA,NA,NA,1.3432,1.3432,NA,"9/28/18","F1","O","10/5/18","10/23/18",2,3.6,3,2,0.0336,0.0263,NA,NA,0.024,0.0028,0.0025,NA,0.0075,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","10","H2","O","PLPA_AZC_TC",479.714285714286,NA,0.151515151515152,0.746695079864974
"295","PLPA_AZC_TC_17_H3_G",83.7734,2.665,8.3724,0.3181,0.067,NA,NA,NA,4.0657,4.0657,NA,"10/2/18","E3","G","10/9/18","11/15/18",3,7.5,5,NA,NA,0.099,NA,NA,0.0956,0.0096,NA,NA,0.0301,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00162,"PLPA","AZC","TC","17","H3","G","PLPA_AZC_TC",423.510416666667,322.205384615385,0.213114754098361,0.395946929739849
"296","PLPA_AZC_TC_19_H4_G",NA,NA,NA,NA,NA,NA,NA,2.4519,NA,2.4519,NA,"10/2/18","F2","G","10/9/18","12/26/18",4,15.5,120,NA,NA,5.5911,NA,NA,5.5911,0.9694,NA,NA,NA,NA,0.0346,0.0356,0.0039,0.025,0.0277,0.0028,NA,NA,NA,NA,NA,"Still need roots data (roots not cleaned yet 1/8/18)",0.00162,"PLPA","AZC","TC","19","H4","G","PLPA_AZC_TC",365.955223880597,NA,NA,NA
"297","PLPA_AZNE_HB_1_H1_B",8.3837,0.2492,0.7828,0.2972,0.006,NA,NA,NA,0.6985,0.6985,NA,"8/16/18","A1","B","8/23/18","8/25/18",1,1.8,2,2,0.0106,0.0084,NA,NA,0.0108,6e-04,NA,NA,0.0024,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","1","H1","B","PLPA_AZNE_HB",1164.16666666667,119.767142857143,0.538461538461538,0.262952411100559
"298","PLPA_AZNE_HB_1_H1_R",13.5997,0.3619,1.1369,0.2661,0.008,NA,NA,NA,0.5289,0.5289,NA,"8/16/18","","R","8/23/18","8/25/18",1,1.8,2,2,0.0118,0.0063,NA,NA,0.0061,5e-04,NA,NA,0.0027,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","1","H1","R","PLPA_AZNE_HB",1057.8,151.107777777778,0.642857142857143,0.406264032330489
"299","PLPA_AZNE_HB_2_H1_B",13.3332,0.3718,1.168,0.2789,0.008,NA,NA,NA,0.5121,0.5121,NA,"8/16/18","A3","B","8/23/18","8/25/18",1,2.6,4,2,0.0133,0.0065,NA,NA,0.0079,8e-04,NA,NA,0.0031,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","2","H1","B","PLPA_AZNE_HB",640.125,111.11,0.6,0.420635818531508
"300","PLPA_AZNE_HB_2_H1_R",5.4231,0.1735,0.5452,0.32,0.004,NA,NA,NA,0.551,0.551,NA,"8/16/18","A4","R","8/23/18","8/25/18",1,2.5,4,2,0.0119,0.0069,NA,NA,0.0109,5e-04,NA,NA,0.0019,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","2","H1","R","PLPA_AZNE_HB",1102,90.385,0.545454545454546,0.239475500345066
"301","PLPA_AZNE_HB_4_H3_R",191.0657,5.1861,16.2927,0.2714,0.111,NA,NA,1.2085,11.1826,12.3911,1.2085,"8/16/18","A9","R","8/23/18","9/27/18",3,4.8,20,NA,0.3354,0.2821,NA,NA,0.2566,0.0328,NA,NA,0.0654,0.004,0.0138,0.0135,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","4","H3","R","PLPA_AZNE_HB",671.388888888889,477.66425,0.103626943005181,0.295046992695082
"302","PLPA_AZNE_HB_5_H2_B",22.4077,0.6535,2.053,0.2916,0.015,NA,NA,NA,3.1478,3.1478,NA,"8/16/18","A10","B","8/23/18","9/10/18",2,3.9,10,2,0.1157,0.0953,0.005,NA,0.0692,0.0068,0.0015,NA,0.0066,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","5","H2","B","PLPA_AZNE_HB",462.911764705882,248.974444444444,0.116883116883117,0.171914871228264
"303","PLPA_AZNE_HB_6_H2_R",22.5229,0.6817,2.1415,0.3027,0.016,NA,NA,NA,3.7109,3.7109,NA,"8/16/18","B1","R","8/23/18","9/10/18",2,3.7,8,2,0.0966,0.0757,0.0053,3e-04,0.0593,0.0063,0.0017,NA,0.0068,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","6","H2","R","PLPA_AZNE_HB",589.031746031746,321.755714285714,0.1,0.155192824295406
"304","PLPA_AZNE_HB_8_H3_B",73.5407,2.1786,6.8443,0.2962,0.051,NA,NA,1.1122,10.9461,12.0583,1.1122,"8/16/18","B4","B","8/23/18","9/27/18",3,5.5,14,NA,0.3406,0.3121,NA,NA,0.2353,0.0284,NA,NA,0.0292,0.0022,0.0231,0.0216,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","8","H3","B","PLPA_AZNE_HB",695.125,334.275909090909,0.0683229813664596,0.153024886035584
"305","PLPA_AZNE_HB_9_H2_B",23.4129,0.6646,2.088,0.2839,0.015,NA,NA,NA,4.3729,4.3729,NA,"8/16/18","B6","B","8/23/18","9/11/18",2,4.4,9,2,0.0678,0.0625,NA,NA,0.0758,0.0051,NA,NA,0.0067,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","9","H2","B","PLPA_AZNE_HB",857.431372549019,780.43,0.0555555555555555,0.131930521091811
"306","PLPA_AZNE_HB_10_H2_R",20.9736,0.6076,1.9088,0.2897,0.014,NA,NA,NA,4.12,4.12,NA,"8/16/18","B9","R","8/23/18","9/11/18",2,4.2,6,2,0.0891,0.0616,NA,NA,0.0908,0.0069,NA,NA,0.011,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","10","H2","R","PLPA_AZNE_HB",597.101449275362,262.17,0.103896103896104,0.128521871562738
"307","PLPA_AZNE_HB_14_H3_B",259.5899,7.826,24.5863,0.3015,0.185,NA,NA,1.1746,13.015,14.1896,1.1746,"8/16/18","C5","B","8/23/18","9/27/18",3,4.4,20,NA,0.4459,0.2923,NA,NA,0.2958,0.039,NA,NA,0.0902,0.0062,0.0135,0.0133,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","14","H3","B","PLPA_AZNE_HB",690.941176470588,418.693387096774,0.132196162046908,0.355475208488526
"308","PLPA_AZNE_HB_15_H4_B",2263.4501,40.7121,127.9008,0.1799,0.575,NA,NA,5.1916,NA,5.1916,5.1916,"8/16/18","C7","B","8/23/18","11/9/18",4,6,NA,NA,3.084,1.8816,NA,NA,1.3393,0.3119,NA,NA,0.674,0.0597,0.0279,0.0293,0.0044,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010675,"PLPA","AZNE","HB","15","H4","B","PLPA_AZNE_HB",1179.90909090909,379.137370184255,0.158776595744681,NA
"309","PLPA_COSW_UP_1_H1_B",10.4022,0.305,0.9582,0.2932,0.007,NA,NA,NA,0.4815,0.4815,NA,"8/16/18","A1","B","8/23/18","8/25/18",1,2,3,2,0.0125,0.0072,NA,NA,0.0091,0.00055,NA,NA,0.0035,0.00024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","1","H1","B","PLPA_COSW_UP",875.454545454545,433.425,0.30379746835443,0.387794024157661
"310","PLPA_COSW_UP_1_H1_R",7.9933,0.2571,0.8076,0.3216,0.006,NA,NA,NA,0.4655,0.4655,NA,"8/16/18","A2","R","8/23/18","8/25/18",1,2.3,2,2,0.0104,0.007,NA,NA,0.0079,5e-04,NA,NA,0.0024,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","1","H1","R","PLPA_COSW_UP",931,799.33,0.166666666666667,0.355798505397177
"311","PLPA_COSW_UP_2_H1_B",18.6557,0.5287,1.6611,0.2834,0.012,NA,NA,NA,0.6909,0.6909,NA,"8/16/18","A3","B","8/23/18","8/25/18",1,2.5,4,2,0.0174,0.0063,NA,NA,0.0126,0.0012,NA,NA,0.0048,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","2","H1","B","PLPA_COSW_UP",575.75,233.19625,0.4,0.433502787799278
"312","PLPA_COSW_UP_2_H1_R",14.4675,0.4609,1.448,0.3186,0.012,NA,NA,NA,0.3713,0.3713,NA,"8/16/18","A4","R","8/23/18","8/25/18",1,1.7,2,2,0.0115,0.0116,NA,NA,0.0087,8e-04,NA,NA,0.0043,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","2","H1","R","PLPA_COSW_UP",464.125,144.675,0.555555555555556,0.553833213169911
"313","PLPA_COSW_UP_5_H2_B",21.0417,0.6719,2.1108,0.3193,0.017,NA,0.2343,NA,9.6967,9.931,NA,"8/16/18","A11","B","8/23/18","9/11/18",2,4.8,11,2,0.1252,0.114,NA,NA,0.1415,0.01,NA,NA,0.0097,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","5","H2","B","PLPA_COSW_UP",969.67,350.695,0.0566037735849057,0.0633694555263183
"314","PLPA_COSW_UP_6_H2_B",52.3357,1.5828,4.9724,0.6051,0.038,NA,0.2175,NA,NA,0.2175,NA,"8/16/18","B1","B","8/23/18","9/11/18",2,5.7,7,2,0.1173,0.0998,NA,NA,0.1144,0.0087,NA,NA,0.0096,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","6","H2","B","PLPA_COSW_UP",NA,747.652857142857,0.074468085106383,0.879186802199633
"315","PLPA_COSW_UP_7_H3_B",206.0401,6.0786,19.0966,0.295,0.141,NA,0.348,1.4957,17.5901,19.4338,1.4957,"8/16/18","B3","B","8/23/18","9/27/18",3,6.1,14,NA,0.6461,0.4343,NA,NA,0.3969,0.0519,NA,NA,0.069,0.0064,0.0294,0.0318,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","7","H3","B","PLPA_COSW_UP",393.605263157895,321.93765625,0.103059581320451,0.238260610526646
"316","PLPA_COSW_UP_8_H4_R",1661.7736,32.2591,101.345,0.1941,0.492,NA,NA,8.2225,NA,8.2225,NA,"8/16/18","B7","R","8/23/18","11/9/18",4,5.9,122,NA,NA,2.352,NA,NA,2.441,0.4704,NA,NA,0.3976,0.0658,0.0257,0.0277,0.0048,0.0213,0.0099,0.0041,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","8","H4","R","PLPA_COSW_UP",923.876404494382,252.549179331307,0.120711796000734,NA
"317","PLPA_COSW_UP_9_H2_R",14.7388,0.4268,1.3409,0.2896,0.01,NA,0.2047,NA,1.6436,1.8483,NA,"8/16/18","B10","R","8/23/18","9/10/18",2,4.5,7,2,0.1074,0.0795,0.0046,NA,0.0676,0.0056,0.001,NA,0.0067,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWD",0.001145,"PLPA","COSW","UP","9","H2","R","PLPA_COSW_UP",293.5,245.646666666667,0.0967741935483871,0.187596149619797
"318","PLPA_COSW_UP_10_H2_B",17.9061,0.5213,1.6378,0.2911,0.012,NA,0.2658,NA,4.3403,4.6061,NA,"8/16/18","B11","B","8/23/18","9/10/18",2,4.1,6,NA,0.1204,0.1066,0.0051,6e-04,0.0826,0.0071,0.0012,NA,0.0057,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probably 2 cot, but none indicated on datasheet",0.001145,"PLPA","COSW","UP","10","H2","B","PLPA_COSW_UP",611.30985915493,255.801428571429,0.0897435897435897,0.101669462105551
"319","PLPA_COSW_UP_11_H3_R",299.2803,9.0236,28.3486,0.3015,0.214,NA,NA,1.4295,17.3441,18.7736,1.4295,"8/16/18","C4","R","8/23/18","9/27/18",3,2.9,15,NA,0.6819,0.502,NA,NA,0.3434,0.0606,NA,NA,0.1252,0.0101,0.0304,0.0313,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","11","H3","R","PLPA_COSW_UP",408.428571428571,296.317128712871,0.136118598382749,0.324622623861396
"320","PLPA_COSW_UP_15_H3_R",248.2647,7.3707,23.1557,0.2969,0.172,NA,NA,1.091,14.9355,16.0265,1.091,"8/16/18","D3","R","8/23/18","9/27/18",3,6.4,21,NA,0.5262,0.4345,NA,NA,0.4182,0.0498,NA,NA,0.0908,0.007,0.0209,0.0208,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","15","H3","R","PLPA_COSW_UP",454.583333333333,354.663857142857,0.118243243243243,0.31502487477134
"321","PLPA_COSW_UP_16_H4_R",4721.257,95.5909,300.3077,0.4322,1.531,NA,NA,11.5726,NA,11.5726,NA,"8/16/18","D5","R","8/23/18","11/14/18",4,7.1,230,NA,5.5943,3.9332,NA,NA,3.5575,0.5645,NA,NA,1.314,0.1057,0.0278,0.0289,0.0047,0.0426,0.0444,0.0072,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","16","H4","R","PLPA_COSW_UP",972.487394957983,446.665752128666,0.15496261545228,NA
"322","PLPA_COSW_UP_17_H4_B",NA,NA,NA,NA,NA,NA,NA,7.6742,NA,7.6742,NA,"8/16/18","D7","B","8/23/18","11/13/18",4,7,174,NA,4.4554,3.5514,NA,NA,3.7009,0.5215,NA,NA,0.835,0.0964,0.0162,0.018,0.0032,0.0157,0.0178,0.0026,NA,NA,NA,NA,NA,"",0.001145,"PLPA","COSW","UP","17","H4","B","PLPA_COSW_UP",1323.13793103448,NA,0.154561487894821,NA
"323","PLPA_UTNE_BWR_1_H1_B",7.8577,0.2227,0.6997,0.2834,0.005,NA,NA,NA,0.4018,0.4018,NA,"8/16/18","A1","B","8/23/18","8/25/18",1,2,2,2,0.0071,0.0054,NA,NA,0.0061,4e-04,NA,NA,0.0041,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","1","H1","B","PLPA_UTNE_BWR",1004.5,78.577,0.714285714285714,0.356605284227382
"324","PLPA_UTNE_BWR_1_H1_R",10.0307,0.3179,0.9987,0.3169,0.008,NA,NA,NA,0.5374,0.5374,NA,"8/16/18","A3","R","8/23/18","8/25/18",1,2.9,2,2,0.0111,0.0071,NA,NA,0.0071,6e-04,NA,NA,0.0023,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","1","H1","R","PLPA_UTNE_BWR",895.666666666667,501.535,0.25,0.371682450602128
